Index,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,WindDirDegrees,energyConsumption,Date
3579,23.3,21.1,87.0,1011.6,16.1,220.0,30.6726916667,2012-05-29 04:00:00
3580,22.8,20.6,87.0,1011.9,16.1,0.0,37.3406833333,2012-05-29 05:00:00
3581,23.9,21.1,84.0,1012.0,16.1,0.0,51.26005,2012-05-29 06:00:00
3582,26.1,21.1,74.0,1011.7,16.1,230.0,60.5119,2012-05-29 07:00:00
3583,27.2,21.1,69.0,1011.2,16.1,230.0,64.0959166667,2012-05-29 08:00:00
3584,28.3,20.6,63.0,1010.5,16.1,230.0,68.6801,2012-05-29 09:00:00
3585,30.0,20.0,55.0,1010.5,16.1,220.0,70.6805,2012-05-29 10:00:00
3586,31.1,20.0,51.0,1010.5,16.1,220.0,71.6807,2012-05-29 11:00:00
3587,31.7,20.0,50.0,1009.8,16.1,240.0,71.3473,2012-05-29 12:00:00
3588,32.8,20.0,47.0,1008.7,16.1,210.0,70.8472,2012-05-29 13:00:00
3589,32.8,18.9,44.0,1007.2,16.1,0.0,69.3469,2012-05-29 14:00:00
3590,32.8,19.4,45.0,1006.6,16.1,0.0,69.0135,2012-05-29 15:00:00
3591,32.2,18.9,45.0,1006.4,16.1,220.0,67.013125,2012-05-29 16:00:00
3592,31.7,20.0,50.0,1006.2,16.1,0.0,63.3457833333,2012-05-29 17:00:00
3593,29.4,20.0,57.0,1006.6,16.1,0.0,54.1773,2012-05-29 18:00:00
3594,28.3,20.0,60.0,1007.5,16.1,0.0,45.42555,2012-05-29 19:00:00
3595,24.45,17.1,63.5,1009.15,16.1,290.0,41.258075,2012-05-29 20:00:00
3596,23.3,18.3,73.0,1009.4,16.1,0.0,36.42385,2012-05-29 21:00:00
3597,21.7,18.3,81.0,1008.5,16.1,0.0,30.92275,2012-05-29 22:00:00
3598,21.1,18.9,87.0,1008.9,16.1,0.0,27.58875,2012-05-29 23:00:00
3599,21.1,19.4,90.0,1008.5,16.1,0.0,27.6721,2012-05-30 00:00:00
3600,21.1,19.4,90.0,1008.1,16.1,0.0,28.1722,2012-05-30 01:00:00
3601,21.1,19.4,90.0,1007.6,16.1,0.0,28.1722,2012-05-30 02:00:00
3602,21.1,19.4,90.0,1007.3,16.1,0.0,28.3389,2012-05-30 03:00:00
3603,21.1,19.4,90.0,1007.8,16.1,0.0,30.25595,2012-05-30 04:00:00
3604,21.35,19.2,87.5,1007.6,16.1,0.0,37.4240333333,2012-05-30 05:00:00
3605,22.2,18.9,81.0,1007.7,16.1,0.0,49.5097,2012-05-30 06:00:00
3606,22.2,18.9,81.0,1008.0,16.1,0.0,55.6776,2012-05-30 07:00:00
3607,22.8,17.8,73.0,1008.2,16.1,0.0,59.345,2012-05-30 08:00:00
3608,23.3,17.2,68.0,1008.4,16.1,0.0,64.429325,2012-05-30 09:00:00
3609,23.3,17.8,71.0,1008.5,16.1,0.0,66.1796333333,2012-05-30 10:00:00
3610,23.3,18.3,73.0,1008.8,16.1,0.0,67.42985,2012-05-30 11:00:00
3611,23.9,18.3,71.0,1008.6,16.1,0.0,66.1796333333,2012-05-30 12:00:00
3612,24.4,14.4,54.0,1008.4,16.1,0.0,66.5963583333,2012-05-30 13:00:00
3613,25.0,13.9,50.0,1007.4,16.1,0.0,65.5128583333,2012-05-30 14:00:00
3614,25.0,16.7,60.0,1007.1,16.1,0.0,64.679375,2012-05-30 15:00:00
3615,25.0,16.1,58.0,1006.6,16.1,150.0,62.92905,2012-05-30 16:00:00
3616,24.4,17.2,64.0,1006.3,16.1,140.0,57.92805,2012-05-30 17:00:00
3617,23.9,17.8,69.0,1006.4,16.1,0.0,50.0098,2012-05-30 18:00:00
3618,22.8,17.8,73.0,1006.4,16.1,0.0,42.1749,2012-05-30 19:00:00
3619,21.1,17.8,81.0,1006.9,16.1,0.0,39.2577,2012-05-30 20:00:00
3620,20.6,17.8,84.0,1006.9,16.1,0.0,34.8402,2012-05-30 21:00:00
3621,19.4,17.8,90.0,1006.4,12.9,0.0,30.6727,2012-05-30 22:00:00
3622,18.9,17.8,93.0,1005.9,8.0,0.0,28.25555,2012-05-30 23:00:00
3623,17.8,16.7,93.0,1006.0,8.0,0.0,28.25555,2012-05-31 00:00:00
3624,17.2,16.7,97.0,1005.9,6.4,0.0,27.92215,2012-05-31 01:00:00
3625,16.925,15.9,93.75,1006.0,3.8,0.0,27.8388,2012-05-31 02:00:00
3626,16.94,15.919999999999998,93.8,1005.78,5.120000000000001,0.0,27.6721,2012-05-31 03:00:00
3627,16.233333333333334,15.2,93.66666666666669,1006.3666666666668,6.133333333333333,0.0,29.75585,2012-05-31 04:00:00
3628,17.8,16.1,90.0,1007.6,9.7,310.0,35.7570416667,2012-05-31 05:00:00
3629,18.9,16.7,87.0,1008.4,14.5,320.0,46.6758083333,2012-05-31 06:00:00
3630,20.6,16.1,75.0,1009.1,16.1,340.0,54.8441,2012-05-31 07:00:00
3631,22.2,13.9,59.0,1009.6,16.1,20.0,59.0116,2012-05-31 08:00:00
3632,23.9,14.4,55.0,1010.0,16.1,10.0,64.929425,2012-05-31 09:00:00
3633,25.0,13.3,48.0,1010.1,16.1,320.0,66.513025,2012-05-31 10:00:00
3634,25.6,12.8,45.0,1009.8,16.1,0.0,66.513025,2012-05-31 11:00:00
3635,26.7,12.2,40.0,1009.8,16.1,340.0,65.67955,2012-05-31 12:00:00
3636,27.2,11.7,38.0,1009.9,16.1,320.0,64.6793833333,2012-05-31 13:00:00
3637,27.2,11.1,36.0,1009.8,16.1,340.0,65.0961166667,2012-05-31 14:00:00
3638,27.2,8.3,30.0,1009.7,16.1,300.0,64.4293416667,2012-05-31 15:00:00
3639,27.2,10.6,35.0,1009.8,16.1,350.0,63.0124,2012-05-31 16:00:00
3640,26.7,8.9,32.0,1010.0,16.1,330.0,58.5115,2012-05-31 17:00:00
3641,26.1,8.3,32.0,1010.7,16.1,330.0,51.09335,2012-05-31 18:00:00
3642,23.3,9.4,41.0,1011.3,16.1,350.0,44.342,2012-05-31 19:00:00
3643,21.1,10.0,49.0,1011.9,16.1,0.0,41.424775,2012-05-31 20:00:00
3644,18.3,10.6,61.0,1012.3,16.1,0.0,36.0071,2012-05-31 21:00:00
3645,17.2,11.1,67.0,1012.8,16.1,0.0,31.5062,2012-05-31 22:00:00
3646,,,,,,,28.5056,2012-05-31 23:00:00
3647,15.6,12.8,83.0,1013.9,16.1,0.0,27.5054,2012-06-01 00:00:00
3648,14.4,12.8,90.0,1013.8,16.1,0.0,27.8388,2012-06-01 01:00:00
3649,14.4,12.8,90.0,1013.9,16.1,0.0,27.3387,2012-06-01 02:00:00
3650,14.4,12.8,90.0,1013.6,16.1,0.0,27.5054,2012-06-01 03:00:00
3651,,,,,,,29.0057,2012-06-01 04:00:00
3652,14.4,11.1,81.0,1014.3,16.1,0.0,33.6733,2012-06-01 05:00:00
3653,17.2,11.7,70.0,1014.5,16.1,0.0,44.0919916667,2012-06-01 06:00:00
3654,18.9,11.7,63.0,1014.8,16.1,80.0,51.1767,2012-06-01 07:00:00
3655,21.1,13.3,61.0,1014.6,16.1,90.0,56.26105,2012-06-01 08:00:00
3656,23.3,12.8,52.0,1014.4,16.1,120.0,61.8455,2012-06-01 09:00:00
3657,23.9,13.3,51.0,1014.1,16.1,110.0,63.6792,2012-06-01 10:00:00
3658,23.3,13.3,53.0,1014.1,16.1,110.0,63.6791916667,2012-06-01 11:00:00
3659,22.8,13.3,55.0,1013.6,16.1,110.0,63.76255,2012-06-01 12:00:00
3660,23.3,14.4,57.0,1013.1,16.1,0.0,63.26245,2012-06-01 13:00:00
3661,23.3,14.4,57.0,1012.1,16.1,100.0,62.7623416667,2012-06-01 14:00:00
3662,,,,,,,60.92865,2012-06-01 15:00:00
3663,,,,,,,56.59445,2012-06-01 16:00:00
3664,22.0,16.0,69.0,1010.0,16.1,110.0,52.0102,2012-06-01 17:00:00
3665,21.1,16.7,76.0,1009.9,16.1,100.0,45.3422,2012-06-01 18:00:00
3666,20.8,17.1,79.5,1009.65,16.1,100.0,39.0076833333,2012-06-01 19:00:00
3667,20.8,17.4,81.0,1008.65,13.7,100.0,35.75705,2012-06-01 20:00:00
3668,20.53333333333333,18.8,89.66666666666667,1007.7333333333332,9.133333333333333,70.0,31.8396,2012-06-01 21:00:00
3669,21.4,19.866666666666667,91.0,1007.0,8.333333333333334,83.33333333333333,29.92255,2012-06-01 22:00:00
3670,21.925,20.5,91.5,1005.925,9.675,0.0,29.8392,2012-06-01 23:00:00
3671,21.55,20.0,90.5,1005.1,13.7,0.0,28.25555,2012-06-02 00:00:00
3672,21.05,19.2,89.0,1004.55,14.5,165.0,25.75505,2012-06-02 01:00:00
3673,20.066666666666663,18.116666666666667,88.33333333333333,1004.6333333333332,14.216666666666669,263.3333333333333,25.58835,2012-06-02 02:00:00
3674,18.15,16.85,92.0,1005.0,16.1,260.0,25.6717,2012-06-02 03:00:00
3675,17.8,15.6,87.0,1005.0,16.1,260.0,26.08845,2012-06-02 04:00:00
3676,17.8,15.6,87.0,1005.6,16.1,280.0,26.8386,2012-06-02 05:00:00
3677,17.8,14.4,80.0,1006.5,16.1,0.0,29.8392,2012-06-02 06:00:00
3678,17.8,13.3,75.0,1007.3,16.1,290.0,29.92255,2012-06-02 07:00:00
3679,18.9,12.2,65.0,1007.7,16.1,290.0,35.7570083333,2012-06-02 08:00:00
3680,20.0,11.1,56.0,1007.7,16.1,280.0,42.1749,2012-06-02 09:00:00
3681,21.1,10.6,51.0,1007.5,16.1,0.0,42.5083,2012-06-02 10:00:00
3682,22.2,10.0,46.0,1007.5,16.1,300.0,41.59145,2012-06-02 11:00:00
3683,22.8,10.0,44.0,1007.3,16.1,310.0,41.5081,2012-06-02 12:00:00
3684,21.7,9.4,45.0,1007.1,16.1,300.0,37.17395,2012-06-02 13:00:00
3685,21.7,9.4,45.0,1006.9,16.1,270.0,30.42265,2012-06-02 14:00:00
3686,21.7,10.0,47.0,1007.0,16.1,310.0,30.6727,2012-06-02 15:00:00
3687,21.7,8.3,42.0,1007.1,16.1,300.0,31.08945,2012-06-02 16:00:00
3688,21.7,6.7,38.0,1007.4,16.1,290.0,30.1726,2012-06-02 17:00:00
3689,21.7,7.2,39.0,1007.5,16.1,310.0,28.42225,2012-06-02 18:00:00
3690,20.6,7.2,42.0,1007.6,16.1,0.0,27.6721,2012-06-02 19:00:00
3691,19.4,7.2,45.0,1008.0,16.1,0.0,27.92215,2012-06-02 20:00:00
3692,15.0,9.4,69.0,1008.6,16.1,0.0,26.25515,2012-06-02 21:00:00
3693,13.9,9.4,74.0,1008.9,16.1,0.0,26.08845,2012-06-02 22:00:00
3694,13.3,10.0,80.0,1008.9,16.1,0.0,26.08845,2012-06-02 23:00:00
3695,12.8,10.0,83.0,1008.9,16.1,0.0,26.0051,2012-06-03 00:00:00
3696,12.2,10.0,86.0,1008.7,16.1,0.0,25.58835,2012-06-03 01:00:00
3697,12.8,10.0,83.0,1008.6,16.1,0.0,25.6717,2012-06-03 02:00:00
3698,12.2,10.0,86.0,1008.3,16.1,0.0,25.92175,2012-06-03 03:00:00
3699,12.2,10.0,86.0,1008.3,16.1,0.0,23.7546583333,2012-06-03 04:00:00
3700,11.7,10.0,89.0,1008.6,12.9,0.0,26.0051,2012-06-03 05:00:00
3701,13.9,11.1,83.0,1008.8,16.1,0.0,27.0053,2012-06-03 06:00:00
3702,17.8,11.1,65.0,1008.8,16.1,260.0,27.172,2012-06-03 07:00:00
3703,20.0,8.9,49.0,1008.8,16.1,270.0,29.08905,2012-06-03 08:00:00
3704,21.1,8.9,46.0,1008.4,16.1,270.0,30.25595,2012-06-03 09:00:00
3705,22.8,9.4,42.0,1007.9,16.1,310.0,31.58955,2012-06-03 10:00:00
3706,23.3,8.9,40.0,1007.6,16.1,270.0,31.75625,2012-06-03 11:00:00
3707,24.4,8.3,36.0,1007.1,16.1,290.0,30.3393,2012-06-03 12:00:00
3708,23.9,7.8,36.0,1006.5,16.1,290.0,30.08925,2012-06-03 13:00:00
3709,17.2,12.2,72.0,1006.9,4.0,0.0,30.0059,2012-06-03 14:00:00
3710,19.85,13.65,68.0,1006.65,14.5,135.0,29.42245,2012-06-03 15:00:00
3711,23.9,9.4,40.0,1005.0,16.1,260.0,28.75565,2012-06-03 16:00:00
3712,23.9,10.0,41.0,1004.6,16.1,260.0,28.839,2012-06-03 17:00:00
3713,24.4,10.6,42.0,1004.6,16.1,250.0,29.3391,2012-06-03 18:00:00
3714,18.15,9.2,56.0,1006.2,16.1,350.0,28.92235,2012-06-03 19:00:00
3715,16.1,12.2,78.0,1006.4,16.1,230.0,28.0055,2012-06-03 20:00:00
3716,14.4,12.8,90.0,1006.3,16.1,0.0,26.25515,2012-06-03 21:00:00
3717,16.1,13.3,83.0,1006.4,16.1,230.0,26.42185,2012-06-03 22:00:00
3718,16.7,11.7,72.0,1005.8,16.1,270.0,26.1718,2012-06-03 23:00:00
3719,15.0,11.7,81.0,1005.2,16.1,0.0,25.58835,2012-06-04 00:00:00
3720,14.4,11.7,84.0,1004.2,16.1,0.0,25.6717,2012-06-04 01:00:00
3721,13.9,12.2,89.0,1004.1,16.1,210.0,25.75505,2012-06-04 02:00:00
3722,15.6,11.7,78.0,1003.3,16.1,0.0,25.92175,2012-06-04 03:00:00
3723,15.6,12.8,83.0,1003.4,11.3,230.0,27.0053,2012-06-04 04:00:00
3724,,,,,,,34.5068,2012-06-04 05:00:00
3725,15.6,13.9,90.0,1002.6,16.1,230.0,45.0921666667,2012-06-04 06:00:00
3726,17.2,13.3,78.0,1002.7,16.1,290.0,55.8443,2012-06-04 07:00:00
3727,17.2,12.2,72.0,1002.6,16.1,320.0,59.5117,2012-06-04 08:00:00
3728,18.3,13.3,73.0,1002.5,16.1,340.0,65.01275,2012-06-04 09:00:00
3729,17.9,12.6,71.5,1002.7,16.1,355.0,66.8464166667,2012-06-04 10:00:00
3730,17.8,11.1,65.0,1003.2,16.1,30.0,66.8464166667,2012-06-04 11:00:00
3731,17.2,11.1,67.0,1003.4,16.1,30.0,66.9297583333,2012-06-04 12:00:00
3732,17.8,11.7,67.0,1003.7,16.1,20.0,66.76305,2012-06-04 13:00:00
3733,18.3,11.7,65.0,1004.1,16.1,60.0,66.3463166667,2012-06-04 14:00:00
3734,18.3,11.1,63.0,1004.4,16.1,50.0,64.762725,2012-06-04 15:00:00
3735,18.9,10.0,56.0,1004.8,16.1,20.0,61.59545,2012-06-04 16:00:00
3736,16.7,10.0,65.0,1005.3,16.1,0.0,57.1779,2012-06-04 17:00:00
3737,16.7,10.6,67.0,1005.8,16.1,30.0,49.75975,2012-06-04 18:00:00
3738,16.1,10.6,70.0,1006.5,16.1,50.0,42.5083,2012-06-04 19:00:00
3739,15.6,11.1,75.0,1007.1,16.1,30.0,39.9244833333,2012-06-04 20:00:00
3740,14.4,10.6,78.0,1007.9,16.1,50.0,35.3403,2012-06-04 21:00:00
3741,13.9,11.1,83.0,1008.4,16.1,30.0,29.25575,2012-06-04 22:00:00
3742,13.9,11.1,83.0,1008.8,16.1,30.0,26.6719,2012-06-04 23:00:00
3743,13.15,9.2,77.0,1009.0,16.1,30.0,26.0051,2012-06-05 00:00:00
3744,11.7,8.9,83.0,1008.9,16.1,10.0,25.42165,2012-06-05 01:00:00
3745,11.1,8.9,86.0,1009.1,16.1,340.0,25.3383,2012-06-05 02:00:00
3746,10.6,8.3,86.0,1009.1,16.1,10.0,25.1716,2012-06-05 03:00:00
3747,10.0,7.8,86.0,1009.7,16.1,10.0,26.3385,2012-06-05 04:00:00
3748,9.4,7.2,86.0,1010.5,16.1,350.0,32.173,2012-06-05 05:00:00
3749,11.7,7.8,77.0,1011.0,16.1,360.0,40.67465,2012-06-05 06:00:00
3750,13.9,8.3,69.0,1011.5,16.1,360.0,49.6764,2012-06-05 07:00:00
3751,,,,,,,54.8441,2012-06-05 08:00:00
3752,15.6,7.8,60.0,1012.0,16.1,360.0,61.09535,2012-06-05 09:00:00
3753,16.7,8.3,58.0,1012.3,16.1,360.0,63.26245,2012-06-05 10:00:00
3754,17.8,7.2,50.0,1012.2,16.1,0.0,64.679375,2012-06-05 11:00:00
3755,18.3,7.2,48.0,1012.5,16.1,360.0,64.596025,2012-06-05 12:00:00
3756,19.4,7.8,47.0,1012.3,16.1,350.0,64.4293333333,2012-06-05 13:00:00
3757,18.9,6.7,45.0,1012.0,16.1,40.0,64.2626333333,2012-06-05 14:00:00
3758,20.0,6.1,40.0,1012.0,16.1,360.0,62.8457,2012-06-05 15:00:00
3759,18.9,6.7,45.0,1011.9,16.1,350.0,59.5117,2012-06-05 16:00:00
3760,18.3,6.7,47.0,1012.4,16.1,10.0,55.3442,2012-06-05 17:00:00
3761,18.3,7.2,48.0,1012.9,16.1,60.0,48.92625,2012-06-05 18:00:00
3762,17.2,7.8,54.0,1013.4,16.1,0.0,42.25825,2012-06-05 19:00:00
3763,15.0,10.6,75.0,1013.6,16.1,0.0,39.0076583333,2012-06-05 20:00:00
3764,12.8,9.4,80.0,1014.0,16.1,0.0,33.0065,2012-06-05 21:00:00
3765,11.7,8.9,83.0,1014.0,16.1,0.0,29.3391,2012-06-05 22:00:00
3766,10.6,8.9,89.0,1014.3,16.1,0.0,27.25535,2012-06-05 23:00:00
3767,10.6,9.4,92.0,1014.4,16.1,0.0,27.25535,2012-06-06 00:00:00
3768,10.6,8.9,89.0,1014.5,16.1,0.0,27.172,2012-06-06 01:00:00
3769,,,,,,,27.08865,2012-06-06 02:00:00
3770,8.9,7.8,93.0,1014.2,16.1,0.0,26.8386,2012-06-06 03:00:00
3771,8.3,7.2,93.0,1014.5,16.1,0.0,28.08885,2012-06-06 04:00:00
3772,8.3,7.2,93.0,1015.3,16.1,0.0,32.25635,2012-06-06 05:00:00
3773,11.1,10.0,93.0,1015.6,16.1,0.0,40.6746583333,2012-06-06 06:00:00
3774,15.0,11.7,81.0,1015.7,16.1,0.0,50.0098,2012-06-06 07:00:00
3775,18.3,11.7,65.0,1015.8,16.1,0.0,55.76095,2012-06-06 08:00:00
3776,18.9,9.4,54.0,1015.8,16.1,0.0,61.8455,2012-06-06 09:00:00
3777,20.6,9.4,49.0,1015.7,16.1,0.0,65.0961166667,2012-06-06 10:00:00
3778,20.6,8.9,47.0,1015.6,16.1,10.0,66.0129416667,2012-06-06 11:00:00
3779,21.1,8.9,46.0,1015.4,16.1,0.0,64.3459833333,2012-06-06 12:00:00
3780,21.7,8.3,42.0,1015.0,16.1,0.0,64.0125916667,2012-06-06 13:00:00
3781,21.7,8.3,42.0,1014.6,16.1,310.0,64.0959333333,2012-06-06 14:00:00
3782,22.8,8.3,39.0,1014.1,16.1,270.0,63.0124,2012-06-06 15:00:00
3783,23.3,8.9,40.0,1014.0,16.1,260.0,60.92865,2012-06-06 16:00:00
3784,,,,,,,56.92785,2012-06-06 17:00:00
3785,,,,,,,49.92645,2012-06-06 18:00:00
3786,,,,,,,42.8417,2012-06-06 19:00:00
3787,18.9,11.7,63.0,1014.9,16.1,0.0,39.4244166667,2012-06-06 20:00:00
3788,17.2,11.7,70.0,1015.7,16.1,0.0,34.42345,2012-06-06 21:00:00
3789,16.1,12.2,78.0,1015.7,16.1,0.0,31.25615,2012-06-06 22:00:00
3790,14.4,11.7,84.0,1015.8,16.1,0.0,28.5056,2012-06-06 23:00:00
3791,13.9,11.7,87.0,1015.4,16.1,0.0,28.3389,2012-06-07 00:00:00
3792,13.9,11.7,87.0,1015.1,16.1,0.0,28.42225,2012-06-07 01:00:00
3793,,,,,,,28.3389,2012-06-07 02:00:00
3794,15.0,12.2,83.0,1014.6,16.1,230.0,28.3389,2012-06-07 03:00:00
3795,13.9,11.7,87.0,1015.0,16.1,0.0,29.58915,2012-06-07 04:00:00
3796,12.8,11.7,93.0,1015.2,11.3,0.0,35.6736916667,2012-06-07 05:00:00
3797,14.4,12.8,90.0,1015.1,16.1,0.0,44.0919666667,2012-06-07 06:00:00
3798,17.8,13.3,75.0,1015.1,16.1,230.0,52.3436,2012-06-07 07:00:00
3799,19.4,12.8,66.0,1015.1,16.1,260.0,57.3446,2012-06-07 08:00:00
3800,21.7,12.2,55.0,1014.9,16.1,0.0,63.5958333333,2012-06-07 09:00:00
3801,23.3,11.1,46.0,1014.7,16.1,0.0,66.0962833333,2012-06-07 10:00:00
3802,,,,,,,65.6795583333,2012-06-07 11:00:00
3803,24.4,10.0,40.0,1014.1,16.1,270.0,65.9295833333,2012-06-07 12:00:00
3804,25.6,11.1,40.0,1013.4,16.1,0.0,64.679375,2012-06-07 13:00:00
3805,25.6,10.0,37.0,1013.1,16.1,0.0,63.8458916667,2012-06-07 14:00:00
3806,25.0,10.6,40.0,1012.8,16.1,340.0,63.76255,2012-06-07 15:00:00
3807,24.4,10.6,42.0,1012.8,16.1,10.0,61.3454,2012-06-07 16:00:00
3808,25.6,10.6,39.0,1012.8,16.1,10.0,58.1781,2012-06-07 17:00:00
3809,21.7,10.6,49.0,1013.4,16.1,20.0,50.92665,2012-06-07 18:00:00
3810,20.6,15.0,70.0,1013.8,16.1,80.0,45.0088,2012-06-07 19:00:00
3811,18.9,13.9,73.0,1014.4,16.1,0.0,41.2580833333,2012-06-07 20:00:00
3812,17.2,13.9,81.0,1014.4,16.1,0.0,35.0069,2012-06-07 21:00:00
3813,16.1,13.9,87.0,1014.4,16.1,0.0,31.5062,2012-06-07 22:00:00
3814,14.4,13.3,93.0,1014.4,16.1,0.0,28.75565,2012-06-07 23:00:00
3815,13.9,12.8,93.0,1014.2,11.3,0.0,28.0055,2012-06-08 00:00:00
3816,14.4,12.8,90.0,1014.0,16.1,0.0,28.3389,2012-06-08 01:00:00
3817,13.9,12.8,93.0,1014.0,14.5,0.0,28.1722,2012-06-08 02:00:00
3818,15.0,12.8,87.0,1014.0,16.1,270.0,28.3389,2012-06-08 03:00:00
3819,13.3,11.7,90.0,1013.7,16.1,0.0,29.42245,2012-06-08 04:00:00
3820,12.8,11.7,93.0,1013.6,16.1,0.0,34.75685,2012-06-08 05:00:00
3821,15.6,12.8,83.0,1014.1,16.1,0.0,43.8419333333,2012-06-08 06:00:00
3822,18.3,12.8,70.0,1014.5,16.1,320.0,51.6768,2012-06-08 07:00:00
3823,20.6,12.2,58.0,1014.9,16.1,320.0,56.76115,2012-06-08 08:00:00
3824,22.8,12.2,51.0,1014.7,16.1,320.0,62.0122,2012-06-08 09:00:00
3825,24.4,11.7,45.0,1014.5,16.1,270.0,64.512675,2012-06-08 10:00:00
3826,25.6,11.7,42.0,1013.9,16.1,340.0,64.26265,2012-06-08 11:00:00
3827,27.2,10.6,35.0,1013.7,16.1,320.0,63.7625416667,2012-06-08 12:00:00
3828,27.2,10.6,35.0,1012.6,16.1,0.0,63.5958416667,2012-06-08 13:00:00
3829,28.9,10.6,32.0,1012.1,16.1,0.0,63.1790916667,2012-06-08 14:00:00
3830,27.8,8.3,29.0,1011.8,16.1,280.0,61.09535,2012-06-08 15:00:00
3831,27.8,9.4,31.0,1011.3,16.1,320.0,57.8447,2012-06-08 16:00:00
3832,28.3,7.8,27.0,1010.9,16.1,0.0,53.8439,2012-06-08 17:00:00
3833,27.8,8.3,29.0,1011.1,16.1,260.0,47.5093,2012-06-08 18:00:00
3834,26.7,8.3,31.0,1011.2,16.1,270.0,42.2582583333,2012-06-08 19:00:00
3835,23.3,9.4,41.0,1011.3,16.1,230.0,38.3408583333,2012-06-08 20:00:00
3836,20.6,11.1,54.0,1011.8,16.1,0.0,31.8396,2012-06-08 21:00:00
3837,18.3,11.1,63.0,1012.2,16.1,0.0,29.25575,2012-06-08 22:00:00
3838,18.3,11.7,65.0,1012.3,16.1,0.0,28.92235,2012-06-08 23:00:00
3839,18.9,11.7,63.0,1012.2,16.1,220.0,28.0055,2012-06-09 00:00:00
3840,18.9,11.7,63.0,1012.2,16.1,220.0,25.58835,2012-06-09 01:00:00
3841,20.0,12.2,61.0,1012.4,16.1,240.0,25.8384,2012-06-09 02:00:00
3842,17.8,12.8,73.0,1012.3,16.1,0.0,25.58835,2012-06-09 03:00:00
3843,17.8,12.8,73.0,1012.8,16.1,240.0,25.58835,2012-06-09 04:00:00
3844,17.2,12.2,72.0,1013.1,16.1,0.0,26.75525,2012-06-09 05:00:00
3845,17.2,12.8,75.0,1013.6,16.1,0.0,30.25595,2012-06-09 06:00:00
3846,21.7,12.2,55.0,1013.8,16.1,270.0,31.08945,2012-06-09 07:00:00
3847,23.9,11.7,46.0,1014.2,16.1,280.0,36.5071666667,2012-06-09 08:00:00
3848,25.0,11.7,43.0,1014.0,16.1,250.0,43.75855,2012-06-09 09:00:00
3849,27.2,10.0,34.0,1014.1,16.1,270.0,44.6754,2012-06-09 10:00:00
3850,28.9,8.9,28.0,1013.7,16.1,270.0,44.42535,2012-06-09 11:00:00
3851,30.6,9.4,27.0,1013.0,16.1,0.0,44.0086,2012-06-09 12:00:00
3852,31.1,9.4,26.0,1012.9,16.1,310.0,39.5910833333,2012-06-09 13:00:00
3853,28.3,11.1,34.0,1013.0,16.1,330.0,31.75625,2012-06-09 14:00:00
3854,28.3,12.2,37.0,1013.0,16.1,0.0,31.75625,2012-06-09 15:00:00
3855,28.9,11.7,34.0,1012.8,16.1,320.0,31.5062,2012-06-09 16:00:00
3856,28.9,11.7,34.0,1012.8,16.1,290.0,31.5062,2012-06-09 17:00:00
3857,28.9,13.3,38.0,1012.6,16.1,0.0,29.6725,2012-06-09 18:00:00
3858,26.1,15.6,52.0,1012.9,16.1,0.0,28.92235,2012-06-09 19:00:00
3859,23.3,16.1,64.0,1013.7,16.1,0.0,28.6723,2012-06-09 20:00:00
3860,22.8,16.1,66.0,1014.6,16.1,0.0,26.8386,2012-06-09 21:00:00
3861,22.2,16.7,71.0,1015.0,16.1,0.0,26.6719,2012-06-09 22:00:00
3862,22.2,16.7,71.0,1015.4,16.1,0.0,26.5052,2012-06-09 23:00:00
3863,21.7,16.1,70.0,1015.6,16.1,0.0,26.5052,2012-06-10 00:00:00
3864,21.7,16.1,70.0,1015.8,16.1,0.0,26.75525,2012-06-10 01:00:00
3865,21.1,16.1,73.0,1015.8,16.1,0.0,26.75525,2012-06-10 02:00:00
3866,19.4,16.7,84.0,1015.7,16.1,0.0,26.92195,2012-06-10 03:00:00
3867,18.9,16.7,87.0,1016.2,,0.0,26.92195,2012-06-10 04:00:00
3868,18.3,16.1,87.0,1016.9,9.7,0.0,27.6721,2012-06-10 05:00:00
3869,19.4,16.7,84.0,1017.1,11.3,0.0,29.42245,2012-06-10 06:00:00
3870,21.1,17.2,78.0,1017.9,16.1,0.0,29.42245,2012-06-10 07:00:00
3871,24.4,16.1,60.0,1018.0,16.1,0.0,31.08945,2012-06-10 08:00:00
3872,26.7,17.2,56.0,1018.0,16.1,0.0,32.58975,2012-06-10 09:00:00
3873,28.3,16.7,49.0,1018.0,16.1,0.0,35.42365,2012-06-10 10:00:00
3874,29.4,15.6,43.0,1018.0,16.1,0.0,34.25675,2012-06-10 11:00:00
3875,30.6,15.6,40.0,1018.0,16.1,0.0,32.58975,2012-06-10 12:00:00
3876,32.2,16.1,38.0,1017.7,16.1,20.0,32.58975,2012-06-10 13:00:00
3877,32.8,15.0,34.0,1017.2,16.1,0.0,32.92315,2012-06-10 14:00:00
3878,32.8,14.4,33.0,1017.2,16.1,0.0,32.5064,2012-06-10 15:00:00
3879,33.3,15.0,33.0,1017.0,16.1,0.0,31.25615,2012-06-10 16:00:00
3880,29.4,17.8,49.0,1017.6,16.1,0.0,31.0061,2012-06-10 17:00:00
3881,27.8,16.1,49.0,1018.5,16.1,120.0,31.08945,2012-06-10 18:00:00
3882,25.6,16.1,56.0,1018.8,16.1,0.0,31.42285,2012-06-10 19:00:00
